,index,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,pitot_Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,F_x,T_x,F_z,T_z,L,D,M,L_total,D_total,Mt,Mg,Ma,CL_log,CD_log,Cm_log,Time_DIFF,CL_0,CL_alpha,CL_d_alpha,CL_q,CL_delta_e,k_L,CD_0,kappa,k_D,Cm_0,Cm_alpha,Cm_d_alpha,Cm_q,Cm_delta_e,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_RMSE,CD_RMSE,Cm_RMSE
333,85,0.058830265,-0.189835206,-1.120786905,0.32589981,-0.05632112170343531,-0.030077394,-0.115118327319825,0.8042906605606391,-0.3947956795263181,-1.2037723059999998,2.84769249,-3.3133275510000004,4.583529861773819,-0.5782127906539128,-1.1633052869978355,4.770289876093449,4.772645473,19.96187737425,20.274500300716664,2.210850249616256,1.01154625460714,9.0,9.0,-0.25153055136172037,-14.24103972273793,0.11388996625191601,-0.17453292781742696,0.0,0.0,-10.278390737536775,0.0,-51.89630352831614,-61.45877417919006,-11.933143633621524,13.317484994353016,0.1341556821815146,52.83000036741292,-2.804050148579769,9.071744664197556,-1.9663572198835169,-6.739822092791096,-1.6190080775944915,1.806826134092002,-2.122544502774984,0.023255999999999943,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.9949375916973607,1.7118817493324918,-0.4575277806307898,-7.333337833529836,12.617683062404387,-1.4528109257212503,0.3587954328885291,0.3885830789485551,0.7421758122231736
334,86,0.068248659,-0.19021785300000002,-1.121749163,0.318566591,-0.005936669729151493,-0.038305975,-1.0508337549120976,1.928651000496772,-0.21130342382220452,-1.214694262,2.843715668,-3.31723094,4.585429222178683,-0.5571246035667123,-1.1891447856119648,4.762882622094192,4.771929741,20.352656032333332,19.883721642633336,5.397837737546236,1.0406051953426851,6.9653916703526395,6.9653916703526395,-0.24598624610586925,-14.53831640571383,0.28003152701543516,-0.17453292781742696,0.0,0.0,-9.641662128756462,0.0,-47.870677944728115,-60.60560394856087,-7.789637581137964,12.227152633771079,0.3216989868828616,48.75817933972292,-2.683915603813224,6.271457280050546,-1.9641012191053697,-2.612827022344948,-1.060135025907248,1.6640610861745813,-0.8254082674329486,0.021022000000002095,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-1.186897119413903,1.8071593698098651,-0.4997497385085077,-8.721057394003912,13.278607156790747,-1.5819560727757345,0.3587954328885291,0.3885830789485551,0.7421758122231736
335,87,0.07301202400000001,-0.189756796,-1.1223411559999998,0.279370993,-0.00700162274719092,-0.039433487,-1.711580541673028,-0.09996536522555154,0.08524905610964384,-1.21961236,2.8417854310000004,-3.321489573,4.590047133590577,-0.5473491654113073,-1.1045671983894119,4.758603937262579,4.7811574939999995,20.313578166524998,19.92279950844167,9.0,5.922836993404485,1.391297660019361,1.391297660019361,-0.24305241859108354,-13.530615833433272,0.20514159095112258,-0.17453292781742696,0.0,0.0,-9.531566365293383,0.0,-50.10437398733781,-57.94180998840987,-2.346554011224908,10.291170614542589,-0.016674222919621996,50.94378122881772,-2.4556473992342376,-1.3383027465660193,-1.9643670386737053,1.270484226383748,-0.31993011671334587,1.4031023364805886,0.40207592649558277,0.024798999999998017,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-1.062692909271015,1.7460250694635109,-0.47535947704579806,-7.794409399676702,12.806365879333105,-1.5020464485713212,0.3587954328885291,0.3885830789485551,0.7421758122231736
336,88,0.07998752599999999,-0.18979647800000002,-1.123308063,0.240140259,-0.0658160566389592,-0.034399778,-1.9508924605365088,-4.909445060161229,0.04803508113478381,-1.2284100059999998,2.838464737,-3.328286409,4.595197894098781,-0.526957563730585,-1.1456900420515446,4.760826031953105,4.785002708,20.118188837483334,20.118188837483334,9.0,4.524468220944001,1.0491037716031268,1.0491037716031268,-0.24214640563906237,-13.999747947743474,-0.1281476621356129,-0.17453292781742696,0.0,0.0,-8.749552050951008,0.0,-58.1384115387007,-55.85905343911692,-0.29020610773278543,9.185175192130073,-0.818895436034893,58.52818499226691,-5.575044290999932,-1.4408133037343955,-1.9630398322585267,1.7927806461320586,-0.03952989067276541,1.2511417281727997,0.566839941189905,0.020496000000001402,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.6021151878803832,1.574573673865944,-0.3794169478477787,-4.420389282835743,11.559629674006906,-1.200006053716153,0.3587954328885291,0.3885830789485551,0.7421758122231736
337,89,0.08468679300000001,-0.19183279600000003,-1.12413609,0.19100531899999998,-0.13573481337031404,-0.037257738,-0.8899364572559042,-1.266121419256166,0.12588586589917414,-1.234866858,2.836097717,-3.332235575,4.601743061473396,-0.5122598868320083,-1.1356789734177517,4.76654415623702,4.786218643,20.58712322718333,19.64925444778334,3.7999541585045593,1.4630565896791246,6.850937461902657,6.850937461902657,-0.24179342412376756,-13.863186226658502,0.06514570263491633,-0.17453292781742696,0.0,0.0,-8.70730330534609,0.0,-50.76734455899169,-59.20126334695566,-2.6607105959468744,9.836416241914575,-0.2111890527319285,51.37483113945959,-3.7104083083520543,6.37163666685236,-1.9575210715557652,-1.4316279955608862,-0.3615547626013033,1.336636590469698,-0.4515656043085176,0.02397799999999961,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-1.0378108737631193,1.732286557718497,-0.47227468689895913,-7.637333743146941,12.74803619284789,-1.4972833557477148,0.3587954328885291,0.3885830789485551,0.7421758122231736
338,90,0.089089133,-0.194959104,-1.124969363,0.200561225,-0.16075379049691332,-0.02880113,-0.20004122361441068,1.3511180042894786,0.23999187267186892,-1.240414858,2.833744049,-3.337056875,4.604715700153964,-0.4948445238795375,-1.1339027286504089,4.7692614637426365,4.8095698360000005,20.58712322718333,19.64925444778334,3.7999541585045593,1.4630565896791246,6.850937461902657,6.850937461902657,-0.24141203590206972,-13.833745459922067,0.06842719560401138,-0.17453292781742696,0.0,0.0,-10.209676321113161,0.0,-50.25320375640462,-59.20126334695566,-6.308505140503551,11.532940672301946,0.22536648311548504,51.23672894430664,-2.1022810117271327,6.37163666685236,-1.9495238147522476,-5.714831697963721,-0.8562643945545826,1.5653861322548266,-1.800524741282599,0.020316999999998586,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-1.0833672631175262,1.753105655043957,-0.4820161139697645,-7.981679481120266,12.91595926097528,-1.52991008892299,0.3587954328885291,0.3885830789485551,0.7421758122231736
339,91,0.092917889,-0.197073147,-1.125639796,0.18214449300000002,-0.12558916501479062,-0.026627297999999997,-1.2288965989054375,0.5219442272608991,-0.011758817652680355,-1.245264769,2.8318920139999997,-3.346826792,4.6007415168848995,-0.4800759196369343,-1.1206487117962929,4.7660765523778155,4.8095698360000005,20.235422434908333,19.688332313591673,4.378671676662501,1.0318091274898427,8.640706976962337,8.640706976962337,-0.24122991036021724,-13.689523714223318,-0.11779051431815259,-0.17453292781742696,0.0,0.0,-10.59532366785136,0.0,-55.94999986226355,-62.61564950657702,-7.517474060365985,12.673309998274634,0.08706029710711796,56.8680897082204,-2.946818818933256,8.26940935442253,-1.943898115104021,-7.266946524258589,-1.0217240108620098,1.7224702098545548,-2.2925976878328123,0.025726999999999833,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.7160075667317518,1.6066439969149973,-0.40412514130302557,-5.268123536991695,11.82110280530778,-1.280973023109712,0.3587954328885291,0.3885830789485551,0.7421758122231736
340,92,0.097973585,-0.199464545,-1.126591086,0.14397791,-0.06329010744002428,-0.029342552999999997,-1.8914531818565463,2.5607285901665717,-0.04395072776508196,-1.251034975,2.82866478,-3.351057768,4.603170135684636,-0.45915326375536725,-1.1600371773064093,4.760749323000152,4.805438042,20.1963445691,19.688332313591673,4.179730048179838,1.0171919312441609,8.662415637389886,8.662415637389886,-0.2410035247201455,-14.14449178099974,0.11136064455984321,-0.17453292781742696,0.0,0.0,-9.953899480981423,0.0,-50.78237332644592,-62.406430136895445,-5.683259169451314,12.338800785716492,0.42712952883978417,51.6751964273214,-2.7574679946933216,8.333344049740958,-1.9373203625922093,-4.215914587632368,-0.7741596315836833,1.6807611945272156,-1.3330274363073658,0.021541000000002697,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.9967026746795913,1.7151756402014349,-0.463045923163651,-7.316991721076492,12.591444046822065,-1.4644575265585227,0.3587954328885291,0.3885830789485551,0.7421758122231736
341,93,0.099845581,-0.199857697,-1.126935005,0.092739284,-0.019290587738927327,-0.028704761000000002,-2.742710248313139,1.5949499738737236,0.135758593270781,-1.253003836,2.8269672389999996,-3.362349749,4.60657790222448,-0.4477508068900453,-1.0964162443562993,4.759221432881921,4.805816173999999,19.844643776825002,19.492942984550005,9.0,5.12249921548816,1.0970352405529655,1.0970352405529655,-0.2397581030168633,-13.38793047953478,0.1394582189056256,-0.17453292781742696,0.0,0.0,-10.030158150222995,0.0,-50.85724258431461,-55.654156457969094,-3.291689107668566,11.05434812982166,0.2660376556421371,51.797593199025705,-2.0180521763707713,-1.5028649321077594,-1.935993312947424,1.5902522930930223,-0.4486737645228379,1.506763192853895,0.503143793779463,0.022475999999997498,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.9707033550018118,1.7041802626455336,-0.45679111117155147,-7.121552257094711,12.502695837408437,-1.443748528722724,0.3587954328885291,0.3885830789485551,0.7421758122231736
342,94,0.101227783,-0.200532794,-1.12777245,0.023252033,-0.012947780767009115,-0.023366867000000003,-2.4833800615130293,0.08543521494809028,0.5405587725181353,-1.256651163,2.8240814210000003,-3.370869875,4.611159719911013,-0.4240931207260067,-1.1319933382065916,4.763076211348992,4.785107613,19.727410179400003,19.29755365550834,9.0,8.85917934914264,1.0026382948391241,1.0026382948391241,-0.2370641716839441,-13.792779780839616,0.09759624724715785,-0.17453292781742696,0.0,0.0,-9.462890792487375,0.0,-52.20927401203014,-58.88941977372923,-2.7611187693409365,10.056775243367754,0.014250593853341459,52.95984266941352,-3.257247218857591,-2.3144052710902043,-1.934127877130186,5.732997573381046,-0.3757454375805803,1.3685711228462438,1.8109422874233543,0.020766999999999314,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8875920526857104,1.6687479584001066,-0.4384145593042845,-6.5223601701425595,12.262587508463838,-1.3879125922905822,0.3587954328885291,0.3885830789485551,0.7421758122231736
343,95,0.101457343,-0.200862944,-1.128160477,-0.01464952,-0.031168608100920904,-0.005329378,-2.992896201913317,-1.0362077293613088,0.49794685786585363,-1.257899046,2.822443008,-3.375119925,4.618253885598642,-0.405922055689767,-1.0786210012001345,4.768601573163285,4.690000534,19.258475789699997,19.688332313591673,9.0,7.4542172069637695,1.5180083490871263,1.5180083490871263,-0.23397734717983637,-13.146121977506521,0.06354226871458132,-0.17453292781742696,0.0,0.0,-8.991723185888045,0.0,-53.32294991119135,-58.43704200842969,-3.9497385762154136,9.997969645917937,-0.1728394492574663,53.97056107740403,-3.3714403558805,-1.492924285705368,-1.933318638135017,4.810997731475978,-0.5362532841506611,1.357417447764196,1.516180789770041,0.024282000000003023,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8572980541124002,1.6555151165734234,-0.4316131438233124,-6.314372882592596,12.19358857595492,-1.3695529384224108,0.3587954328885291,0.3885830789485551,0.7421758122231736
344,96,0.099348158,-0.20139011699999998,-1.128269672,-0.11157494800000001,-0.04948328410976682,-0.0009348589999999999,-3.361170813629742,-1.811482123127241,0.6070356653555499,-1.260263205,2.8196239469999997,-3.373349905,4.628127262483611,-0.37721794747737547,-1.1221220378904504,4.771925411171416,4.634249687,19.258475789699997,19.688332313591673,9.0,7.4542172069637695,1.5180083490871263,1.5180083490871263,-0.23207805937878453,-13.6287697145411,-0.005256175359806604,-0.17453292781742696,0.0,0.0,-8.73303364833403,0.0,-54.47761630293121,-58.43704200842969,-4.859951105627768,10.484481377465826,-0.3021552181376238,55.0014454067607,-4.3494319076694605,-1.492924285705368,-1.9326014267938754,-0.4285389610386086,-0.6589133326811051,1.4214884914910322,-0.13486552025400392,0.020971999999996882,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.770721819330914,1.6232338696815896,-0.4133165312918763,-5.684617645764829,11.972495999666547,-1.3133248332584386,0.3587954328885291,0.3885830789485551,0.7421758122231736
345,97,0.09666044300000001,-0.20303987,-1.128246665,-0.16675594400000002,-0.05201583627154133,0.022141413999999998,-1.9332243824735884,1.5708103997556013,0.9690038840883259,-1.261359453,2.817850113,-3.380649805,4.635201073325789,-0.3508932606709473,-1.0837418681494368,4.7733865906796575,4.562154293,19.18032005808333,19.727410179400003,1.6371503206021245,1.0524492857339989,9.0,9.0,-0.23164909984629486,-13.159750521201694,0.15541233894647857,-0.17453292781742696,0.0,0.0,-9.34141146393935,0.0,-49.27979475649593,-59.59732984381946,-4.206162636241992,10.769141948827825,0.2620111746792343,50.11239188790146,-2.123280163890241,9.172976074796138,-1.9294301545350776,-5.41384305845866,-0.5699234573416253,1.4591890858415133,-1.7027479160666206,0.02485600000000332,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-1.041605524413291,1.732247703408433,-0.47035476265323317,-7.68728183066215,12.78437564366663,-1.495480830001819,0.3587954328885291,0.3885830789485551,0.7421758122231736
346,98,0.092094317,-0.20442470899999998,-1.127430797,-0.200170755,-0.03455641434021865,0.043472650999999994,-1.0209079506023617,1.7992878294790462,0.8608339403866284,-1.261139631,2.8156337739999997,-3.384198427,4.640990804386481,-0.32350491870650055,-1.0903032931070311,4.775995337015866,4.39674139,18.35968487610834,20.548045361374996,1.330068863021357,1.0390363617989602,9.0,9.0,-0.23133951377289697,-13.220695612700377,0.061617536879052796,-0.17453292781742696,0.0,0.0,-10.00414167242483,0.0,-52.66361228162199,-59.27683546230365,-2.670399579672045,10.620005672673818,0.3001212099571049,53.55580712438458,-2.305305274073543,9.23387000728414,-1.9272486256962962,-5.655190306699743,-0.36143661934805027,1.437409958048206,-1.7767132826384642,0.021542999999997647,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8561428952477149,1.6531339646568801,-0.4298529875492316,-6.325434405989551,12.2138378018368,-1.3682007514934493,0.3587954328885291,0.3885830789485551,0.7421758122231736
347,99,0.087513946,-0.204586133,-1.1262233259999999,-0.21412505199999998,0.000284146853021232,0.062083248,-0.6890921950042872,0.55505609772145,0.7718357420118988,-1.261449575,2.8138008119999998,-3.391419172,4.644941682201258,-0.29635906581408866,-1.072022803982252,4.7808462709992945,4.2484269139999995,17.695361157366666,21.21236908011667,6.080799203821446,5.218661287594127,3.0674470643801572,3.0674470643801572,-0.22983508510301653,-12.995942340574206,-0.052041357369786545,-0.17453292781742696,0.0,0.0,-9.824881359689597,0.0,-56.82308799478294,-56.34208485765922,-1.6712087612544124,10.3699863356727,0.09258335709993787,57.577060491193464,-3.2052656969851174,1.1536755479040903,-1.9278285138179583,-0.8802618373838889,-0.2257380838445499,1.4007231766495982,-0.27599437373164537,0.02405600000000163,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.6081690337887534,1.5709499037557335,-0.3751468262635056,-4.502463209935387,11.630227376503639,-1.1965006029308933,0.3587954328885291,0.3885830789485551,0.7421758122231736
348,100,0.080337189,-0.20439633699999998,-1.1240683790000001,-0.23159267,0.0428767966479709,0.07866758900000001,-1.0507218729244523,1.8342243967233927,0.6437967234890075,-1.258334875,2.81293869,-3.398277998,4.653990824968481,-0.26178094729836626,-1.1050175156516662,4.7860024011316264,4.191374778999999,17.031037438625006,21.87669279885833,8.340019189421364,9.0,1.0973060835546615,1.0973060835546615,-0.22747705621349398,-13.356660437216627,0.12640032120575026,-0.17453292781742696,0.0,0.0,-9.411014745817273,0.0,-52.458496170188226,-58.442361594014024,-1.5250652183164515,10.275160695511751,0.3059486293734619,53.21359841844646,-2.962087497687266,-2.113902300085243,-1.929656435234184,4.543911079802864,-0.2055541648783399,1.3849257398239334,1.4216147236239638,0.021114000000000743,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8320960072851232,1.641471225283822,-0.420086855200102,-6.173558583751441,12.178545124732882,-1.3427247791562678,0.3587954328885291,0.3885830789485551,0.7421758122231736
349,101,0.076263919,-0.20367549399999998,-1.122704148,-0.261586159,0.07462985704860711,0.091163546,-0.2770479468896122,0.49239070567988646,0.1994531148713689,-1.2551229,2.812540054,-3.401988268,4.661557657176681,-0.23900853442756406,-1.0478614008912042,4.790119367666279,4.144014359,16.757492377966674,22.34562718855834,8.425314089015037,9.0,1.3671322258658374,1.3671322258658374,-0.22584582273416912,-12.668811943696943,0.036531095807367915,-0.17453292781742696,0.0,0.0,-9.725727064019825,0.0,-55.93569813399183,-59.262698107271724,-1.2986569770341017,10.126936992380069,0.08213076970740506,56.70689083788787,-2.778601115801486,-1.8397754018812165,-1.932048568963801,5.552044813052545,-0.17473723926692197,1.3626023219155987,1.7340363770565708,0.023622999999997063,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.6291679803911573,1.5743199850714964,-0.3752583711553721,-4.676011769954205,11.700434556907577,-1.2015037981292362,0.3587954328885291,0.3885830789485551,0.7421758122231736
350,102,0.068334401,-0.20186254399999998,-1.120105267,-0.24398696399999997,0.07631696151706722,0.087590523,0.23001411468458766,-0.2816448356600284,0.0489717043647322,-1.2505986690000002,2.811639786,-3.403742075,4.66980737249188,-0.20320745864825918,-1.1007139560202885,4.795313941539476,4.020067215,16.757492377966674,22.34562718855834,8.425314089015037,9.0,1.3671322258658374,1.3671322258658374,-0.2259302003103372,-13.263022424144499,-0.0028405710313884514,-0.17453292781742696,0.0,0.0,-9.306184151713994,0.0,-57.216711084162014,-59.262698107271724,-0.27210885199671064,9.617782806285023,-0.04697835858809274,57.82561757447094,-4.068788872025513,-1.8397754018812165,-1.93753231960428,1.1190956192868053,-0.036533583119507926,1.291292308208465,0.3487634931040792,0.02164900000000003,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.5604135532037199,1.5547429545590503,-0.35914377648601814,-4.174063302436777,11.580011715005728,-1.1524033762320451,0.3587954328885291,0.3885830789485551,0.7421758122231736
351,103,0.06416401299999999,-0.200986549,-1.118486881,-0.25117296,0.04542016402221447,0.09338059300000001,-0.4888305552513425,-0.772383900996605,-0.09762356806483409,-1.246970892,2.811330795,-3.407229185,4.679777687487825,-0.1812729033144444,-1.0525892810151984,4.80476067299193,3.9783220289999996,16.718414512158343,22.38470505436667,2.1011811656331614,1.7755065703159398,7.920935453612159,7.920935453612159,-0.22720205241256494,-12.676180085357668,0.006559389052581176,-0.17453292781742696,0.0,0.0,-8.773649160059342,0.0,-56.51424365943448,-58.82167820969843,1.0473751406650098,8.914696790437365,-0.1288336346862337,57.062052453847826,-3.841721715072506,7.786355878256354,-1.9401784847369214,-4.718557953406103,0.14006912966824225,1.1921934865668227,-1.4647506054063222,0.024005999999999972,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.6257893038288581,1.5695734753810653,-0.3710083407209679,-4.67937625997126,11.736577813077103,-1.1951688911596667,0.3587954328885291,0.3885830789485551,0.7421758122231736
352,104,0.056149568,-0.200117767,-1.115929723,-0.266304523,0.00426655002254442,0.083133519,0.4108751482669024,-2.560608838905106,-0.39540660282034573,-1.2410504820000001,2.8105621339999995,-3.416147947,4.691553354106316,-0.1520808268505422,-1.1043567437420931,4.8179077786556395,3.981441975,16.562103048924996,22.50193865179167,1.056110465141059,1.9888962234671295,9.0,9.0,-0.22856950462980913,-13.245864119666797,-0.16262081854783458,-0.17453292781742696,0.0,0.0,-8.734714537941777,0.0,-60.43401304929163,-60.109048389324855,1.6271061451964495,8.613795925437165,-0.4271095543293717,60.82760077438089,-5.344918646136652,9.105448729164445,-1.943283402448452,-6.622174413873989,0.21641263278766215,1.1456746445355146,-2.0444738616861167,0.021520000000002426,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.4126012024549073,1.5168495711979118,-0.3232163105629544,-3.10215694611751,11.404487930500464,-1.0469171663517975,0.3587954328885291,0.3885830789485551,0.7421758122231736
353,105,0.050834049000000006,-0.200629875,-1.114196062,-0.23246745800000002,-0.014467260403427974,0.075379312,1.9944757281553047,0.40655634080218,-0.17939055077970822,-1.236930609,2.809978485,-3.423020601,4.699364218069721,-0.12758849851492166,-1.0936081256481687,4.829921384924087,4.046811581,16.523025183116662,22.541016517600003,3.0674470643801572,3.7999541585045593,5.154430060154161,5.154430060154161,-0.22971171253719563,-13.10036797865914,-0.0518037705824718,-0.17453292781742696,0.0,0.0,-9.43137991556511,0.0,-56.56503032216362,-56.240303043909705,1.281188562408974,9.065862756758793,0.06781359764580362,57.23059136681246,-3.634968261752187,4.241360512377781,-1.9427692009765487,-2.9604767194450647,0.16955734896961971,1.199810629177111,-0.9094512818940012,0.021636999999998352,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.6246007323742502,1.5627630792171368,-0.3650074155247831,-4.719531882593533,11.808359796936708,-1.1881845433605949,0.3587954328885291,0.3885830789485551,0.7421758122231736
354,106,0.045049679,-0.2007249,-1.112226486,-0.18022893399999998,0.0057760900709617575,0.075391561,1.738163025523007,1.4202336613853461,-0.060762429910894485,-1.229855776,2.809350967,-3.427293539,4.704366283468217,-0.0995772278926803,-1.1184789776811694,4.836716575661172,4.063568115,16.796570243775008,22.26747145694167,9.0,9.0,1.09949712452426,1.09949712452426,-0.23099957684688002,-13.373960026182608,-0.060004741406852094,-0.17453292781742696,0.0,0.0,-9.837235546152417,0.0,-57.1699892005708,-59.2630359497652,0.8766523549427903,9.9030339506652,0.23689497471907575,57.89501150320529,-3.6532877559252324,-2.236941094011896,-1.9431935366404631,2.696799250230034,0.11569372764340143,1.3069250384964588,0.8261240274242589,0.02134399999999914,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.5782352628041566,1.5485971752505003,-0.3523492557418637,-4.381493406545439,11.734269335028497,-1.150208899826348,0.3587954328885291,0.3885830789485551,0.7421758122231736
