,index,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,pitot_Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,F_x,T_x,F_z,T_z,L,D,M,L_total,D_total,Mt,Mg,Ma,CL_log,CD_log,Cm_log,Time_DIFF,CL_0,CL_alpha,CL_d_alpha,CL_q,CL_delta_e,k_L,CD_0,kappa,k_D,Cm_0,Cm_alpha,Cm_d_alpha,Cm_q,Cm_delta_e,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_kawano,CD_kawano,Cm_kawano,CL_RMSE,CD_RMSE,Cm_RMSE
1720,120,-0.12942814800000002,-0.24373160300000002,0.170351356,-0.083277009,0.022810269878741105,0.014780024,1.4711233286106151,-1.0024768440626741,-0.40661932170370235,15.31751823,-7.613797665,-4.6736769680000005,5.730640073612571,-2.4059167313125616,-2.284514668101949,6.618572046432938,0.0,24.143209015741665,24.65122127125001,9.0,6.440756842357043,3.631836463779123,3.631836463779123,-0.3787660847582087,-21.734654916309708,-0.016373704023061143,0.0,0.0,0.0,-13.651180896627933,0.0,-55.67122418334608,-71.49886005690696,-8.83853161701765,18.757769886708125,-0.16721313758965406,56.76863861487864,-7.93483533276817,0.9741122349784983,-1.826077393682155,0.57112011637831,-0.6229242056422225,1.3220147206126045,0.09343224173415035,0.020897999999998973,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6574572582130401,1.210531930030766,0.018406931043900565,-9.328513342265632,17.175965615199576,0.11251542727479669,-0.91899588835477,1.5800577883535083,-0.329144177990941,0.5951930399786935,0.4083850155637772,0.691196805361917
1721,121,-0.130792126,-0.24327608899999997,0.170437962,-0.076376297,-0.0007108083827623312,0.006781953,0.028154824494427688,-0.6356394991165103,-0.3278149392438946,15.31751823,-7.613797665,-4.6736769680000005,5.731305024127631,-2.4035370424011195,-2.2775323678595867,6.614798534699404,0.0,24.143209015741665,24.65122127125001,8.969570341820166,6.422466409428125,3.7087825542711617,3.7087825542711617,-0.37967794687688466,-21.67211098591028,-0.01747440669589918,0.0,0.0,0.0,-14.29728115327228,0.0,-55.765534196234995,-71.60403214678229,-10.058895836580778,18.86215842540998,-0.10602466845263392,57.10351114646049,-7.30726127309209,1.0661630456585947,-1.8267497170765012,0.7087717847853385,-0.7097424094924828,1.3308889948332558,0.11608365948961961,0.024940999999998326,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6831160403576515,1.214479249038504,0.014207224930744555,-9.681530936228922,17.212329569685306,0.08674502695111042,-0.9195567625489768,1.5833539111181274,-0.32948501368062866,0.5951930399786935,0.4083850155637772,0.691196805361917
1722,122,-0.13296631,-0.24305211,0.17045615600000003,-0.08198642,-0.012990779041005675,-0.000246685,0.27816982547919067,-1.013244221945918,-0.35001449337508084,15.52481556,-7.684595585,-4.693920135,5.726862813999778,-2.4253256415805398,-2.2883268508780397,6.623653809033861,0.0,24.143209015741665,24.65122127125001,8.969570341820166,6.422466409428125,3.7087825542711617,3.7087825542711617,-0.3796180083657021,-21.780549370185273,-0.024401074669563705,0.0,0.0,0.0,-12.792448523862832,0.0,-55.05176332382679,-71.60403214678229,-10.34646051413118,18.143573016067197,-0.16900913622057911,55.868390943595784,-8.54788147273145,1.0661630456585947,-1.826623943129251,0.52658261093231,-0.7280819125515876,1.2767658392950296,0.08601400610470553,0.021701000000000192,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6945868312682028,1.2144666117121279,0.013997853478350253,-9.870476246507172,17.258265350631003,0.08569565081185482,-0.9195198951723493,1.5848682591642682,-0.3294626098726632,0.5951930399786935,0.4083850155637772,0.691196805361917
1723,123,-0.13430582,-0.243430078,0.17038267899999998,-0.0634019,-0.02580042067907744,-0.009543423,0.936508932599462,-0.47227219615626786,-0.12032046828475852,15.68120956,-7.739545345,-4.69943428,5.734917971889466,-2.445027250949564,-2.2865292237481905,6.6425176432106845,0.0,24.143209015741665,24.612143405441675,8.12893757940026,6.080799203821446,4.096317040798501,4.096317040798501,-0.3796053349057293,-21.737320167698606,-0.05112916586602519,0.0,0.0,0.0,-11.88971574342165,0.0,-56.22001380958709,-71.15772328600204,-9.609107000047741,16.964422194132894,-0.07877500231886549,56.62567355623027,-9.776931395523661,1.7077871470870631,-1.8253202253809202,0.14019168842011392,-0.6723590964313729,1.1870180629553664,0.02276956564923201,0.022631000000000512,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7042595940172216,1.212523918939509,0.015433482108504704,-10.065017087803165,17.328942434254984,0.09502359194391886,-0.9195120998966114,1.586164833280351,-0.32945787278864347,0.5951930399786935,0.4083850155637772,0.691196805361917
1724,124,-0.13614358,-0.24447244399999998,0.170193285,-0.040469106,-0.050458198995742755,-0.005580732,0.231086792100473,-1.2475985806993874,0.09269277277183872,15.76656532,-7.769210339,-4.7014307980000005,5.7370939533740115,-2.451686668428819,-2.307508968159511,6.658142163042957,0.0,24.143209015741665,24.65122127125001,8.340019189421364,5.853432232453083,4.1101422215895616,4.1101422215895616,-0.381133391008712,-21.910419317565268,-0.09683455219691915,0.0,0.0,0.0,-12.33231641475437,0.0,-56.95654820774074,-71.20816615204524,-8.73812399325338,16.207704914549765,-0.20809944326065782,57.44437027015171,-9.812172856203958,1.7257572602742242,-1.8222843575363927,-0.20948375949050455,-0.6085492954945623,1.1287534275032358,-0.03386430326230828,0.020206999999999198,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7264257173003207,1.2128936591439026,0.014261922545499184,-10.43070468843382,17.41586961433747,0.08822390731773498,-0.9204519867697583,1.5892036928916033,-0.3300290293758892,0.5951930399786935,0.4083850155637772,0.691196805361917
1725,125,-0.137184098,-0.245720088,0.1701812,-0.053502604,-0.08470078318942588,-0.00557265,-0.32562649985528563,-1.6791572761068607,-0.2705754992097104,15.87000847,-7.806335926,-4.70863533,5.739713308780011,-2.463087570364268,-2.3160813335388957,6.664558716582981,0.0,24.143209015741665,24.65122127125001,8.297556508678502,5.547208186953121,4.264251669885062,4.264251669885062,-0.38432301022176724,-21.97499443702467,-0.11099778769192027,0.0,0.0,0.0,-11.903372307425181,0.0,-56.571056749818844,-71.16769832239342,-8.661190302962464,16.35304916981378,-0.28008343365462435,56.91527884556388,-10.130437700914445,1.9578295046263188,-1.8190032107689615,-0.37475006387619786,-0.6020304702932627,1.1366837049019065,-0.06046399400257708,0.02471400000000301,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7625581011436624,1.2169565634277675,0.009474634728353637,-10.970642113602121,17.50790517488706,0.058722881745172754,-0.922413878890627,1.5943591047679466,-0.33122124478001336,0.5951930399786935,0.4083850155637772,0.691196805361917
1726,126,-0.13874080800000002,-0.24792164600000002,0.17018437399999997,-0.055096574,-0.11546068629621947,-0.017735254,0.1344294835101873,-1.2445166219012243,-0.38983063273301916,15.993535999999999,-7.850190639,-4.7176165580000005,5.7428672282420905,-2.4768011482801846,-2.3431651341405124,6.669991890195949,0.0,24.143209015741665,24.65122127125001,8.340019189421364,5.364983047610335,4.321215314535137,4.321215314535137,-0.3877927939538484,-22.196103615540075,-0.14367893168791465,0.0,0.0,0.0,-11.787833072004963,0.0,-56.342349997728135,-71.14186315309365,-9.435322851998741,17.0590107516857,-0.2075853725331242,56.62035404424199,-10.37057952597827,2.045677253403785,-1.813289588189888,-0.39499227034530504,-0.6547716121086462,1.1838233991636882,-0.06362618710703542,0.02070799999999906,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7941523825352547,1.2207460863965982,0.005032707210036236,-11.44381336077351,17.59107027925739,0.031243117610226724,-0.9245480964603061,1.5990720577423414,-0.33251818003718614,0.5951930399786935,0.4083850155637772,0.691196805361917
1727,127,-0.139986575,-0.250492662,0.17008565399999998,-0.047396548,-0.1330706478932884,-0.023279537000000003,1.1393838440236141,-0.25734138824370884,-0.18072737627300817,16.100603099999997,-7.889351845,-4.719710827,5.742868074132318,-2.486337432497604,-2.361051657811363,6.683676228367913,0.0,24.143209015741665,24.65122127125001,8.575765764733681,5.106579985418661,4.349881905914159,4.349881905914159,-0.39037645686938527,-22.348917261481514,-0.1298971096754421,0.0,0.0,0.0,-12.471388714884206,0.0,-54.95722931314641,-71.17653984897234,-10.371030525752628,17.67853467595248,-0.042924543559050635,55.57133464568812,-9.362657526175111,2.0808272382346895,-1.8067828920583993,-0.37615223486981236,-0.7167617053909455,1.2217972584001346,-0.0603435355994749,0.024067999999999756,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.8132182751364794,1.2213635640496259,0.0037510020327913285,-11.76668827604314,17.67225942810631,0.02338192125500756,-0.9261372729664625,1.602008692621919,-0.3334839011848265,0.5951930399786935,0.4083850155637772,0.691196805361917
1728,128,-0.140676886,-0.253824919,0.169805929,-0.004079523,-0.13964075796254685,-0.025827502999999998,1.4425962595285073,-0.0122780756957993,-0.13165673196242303,16.23914719,-7.940064907000001,-4.731554508,5.740099564523337,-2.495199718048534,-2.3810728785617927,6.701597109751682,0.0,24.143209015741665,24.65122127125001,8.575765764733681,5.106579985418661,4.349881905914159,4.349881905914159,-0.3923834586171181,-22.529351509952054,-0.10901205331506415,0.0,0.0,0.0,-12.775397789622883,0.0,-54.221398536833895,-71.17653984897234,-10.939951895985763,17.993688836103953,-0.0020479830260593233,54.97838297279268,-8.974867891518732,2.0808272382346895,-1.7986248639019875,-0.33102026737656326,-0.752042649513752,1.236936099490071,-0.05281969242742577,0.021059999999998524,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.8202670310963973,1.2194440684215064,0.00482741475684878,-11.932410838480713,17.739232551507712,0.030253340186432616,-0.9273717529004091,1.6031120202196498,-0.3342340780052939,0.5951930399786935,0.4083850155637772,0.691196805361917
1729,129,-0.14061032199999998,-0.255691469,0.169552013,0.017704936,-0.14308320098545388,-0.029220942000000003,1.0869535372807984,-0.48908264857014955,-0.4016725494872587,16.31682205,-7.968297958,-4.733216763,5.73935059628306,-2.5021383213588666,-2.392679796432167,6.711433852482356,0.0,24.143209015741665,24.65122127125001,9.0,4.902432325167125,4.278446388784082,4.278446388784082,-0.39477617638844426,-22.630783616289968,-0.09171364760174659,0.0,0.0,0.0,-12.451225921812068,0.0,-53.59408366229567,-71.25375538972696,-11.337535453629297,18.292633230374683,-0.08157898578150094,54.258655998253104,-9.130009847770436,1.962146172549918,-1.7941916039076173,-0.1908063278411201,-0.7770907126270242,1.253802949587798,-0.030357084406742132,0.02506299999999939,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.8251015790551726,1.2185539552160516,0.004915685379597079,-12.038000523464522,17.77836029299335,0.030897034232144155,-0.9288434816020088,1.603874267449797,-0.3351284277047881,0.5951930399786935,0.4083850155637772,0.691196805361917
1730,130,-0.13974914,-0.25946679699999997,0.168980926,0.046054035,-0.1460575907020651,-0.044353845999999995,0.37389800060454925,-0.20103728894069892,-0.482379582847494,16.45085907,-8.018010139,-4.741312981,5.739597024331868,-2.5105630089015514,-2.409371449091971,6.70981683744184,0.0,24.143209015741665,24.65122127125001,9.0,4.886944222890238,4.123998197222962,4.123998197222962,-0.3974922427274193,-22.77171887779979,-0.07101105772946395,0.0,0.0,0.0,-12.347456336530954,0.0,-52.13543076238548,-70.92937090432784,-12.068418396754964,18.821949601196465,-0.03353301979530858,52.850911707557415,-8.794540945495665,1.7989026578627616,-1.7854373586265557,0.04295398348221916,-0.8275852024915165,1.2907049175706136,0.006837227467914183,0.021251000000003017,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.8313259862822813,1.2198132239711779,0.0031008522965663143,-12.122969086862563,17.78815801498052,0.019480697249369704,-0.9305140976831955,1.6048622453313062,-0.33614363858472496,0.5951930399786935,0.4083850155637772,0.691196805361917
1731,131,-0.139068395,-0.26185745,0.168404847,0.035021647999999996,-0.14372564289595488,-0.05156187,-0.14762734356242313,0.724905209856554,-0.2969107754763316,16.53692818,-8.050805092000001,-4.747066498,5.73906417904667,-2.5193719726197683,-2.4147459305837358,6.707573684974601,0.0,24.143209015741665,24.65122127125001,9.0,5.09069155019148,3.9462725116905673,3.9462725116905673,-0.39928699692302416,-22.81921832704294,-0.049810690191668394,0.0,0.0,0.0,-13.100449560290837,0.0,-51.41841813263655,-70.77766686056428,-13.139841341570921,19.39660465951885,0.12091418900407322,52.47473782433171,-7.8662184187843565,1.5689578280426693,-1.7799224545879415,0.2344294870934643,-0.9016602115199548,1.3310013572796922,0.03734042407856586,0.024566000000000088,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.8315883298683706,1.220231584080271,0.0022524945016133557,-12.118687922973198,17.782363256065313,0.014141540802617166,-0.9316180269863679,1.604904049259916,-0.3368144815461227,0.5951930399786935,0.4083850155637772,0.691196805361917
1732,132,-0.13785730300000001,-0.26531839399999996,0.16717684300000002,0.039290193,-0.13169104601651868,-0.057957407,0.0054496476220028366,0.7445088648552945,-0.23918589601525153,16.53692818,-8.050805092000001,-4.747066498,5.735499271211829,-2.5137868110125097,-2.4230620654790944,6.715340977927694,0.0,24.143209015741665,24.65122127125001,9.0,5.09069155019148,3.9462725116905673,3.9462725116905673,-0.3993530216868104,-22.902477953195106,-0.013546396969591961,0.0,0.0,0.0,-12.705129009719222,0.0,-50.862758577384845,-70.77766686056428,-13.906010031925769,19.64182128860368,0.12418407865786313,51.7975510277887,-8.09037828402172,1.5689578280426693,-1.7719889291304256,0.2503606403016668,-0.9520288043441523,1.3447120772673047,0.03978577553729158,0.02055599999999913,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.8203483015769003,1.217149515118831,0.004870130184241539,-11.982590925135293,17.778551752177364,0.030646352743239492,-0.9316586379355759,1.6031247968511122,-0.33683916027269833,0.5951930399786935,0.4083850155637772,0.691196805361917
1733,133,-0.137042895,-0.267508119,0.166178018,0.035267547,-0.11315059526239962,-0.062354415999999996,-0.046709409259762705,0.5146321237655177,-0.17168764156926755,16.78096199,-8.147119522,-4.766814232,5.741581644836141,-2.5356281494424446,-2.4199370244258533,6.72935562716355,0.0,24.143209015741665,24.65122127125001,9.0,4.643322685016962,4.096317040798501,4.096317040798501,-0.3984921867287218,-22.854239829339054,0.025275275336963235,0.0,0.0,0.0,-12.252603944543031,0.0,-50.10336537248125,-70.63038705360563,-13.78822825427133,19.489500487591716,0.08584063824408836,50.928811000971066,-8.168827033151873,1.8154058257459647,-1.7669713679304495,0.1296985313705733,-0.9400375299778051,1.3287321301184214,0.020525134478128922,0.023592000000000724,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.801202297011911,1.2118314420032352,0.009685403890764777,-11.75182883316111,17.774831318104805,0.06120216467773137,-0.9311291498654233,1.60014980735018,-0.33651739750765075,0.5951930399786935,0.4083850155637772,0.691196805361917
1734,134,-0.135982037,-0.26998651,0.164776355,0.037228066000000004,-0.09690666286458198,-0.065537073,-0.24886061110611896,0.4602434974349891,-0.2194556745567526,16.90653992,-8.196972847,-4.7740974430000005,5.743807752770605,-2.542306923556719,-2.419022526324371,6.737031883945274,0.0,24.143209015741665,24.65122127125001,9.0,4.643322685016962,4.096317040798501,4.096317040798501,-0.39817532636307407,-22.838544294012966,0.013774127073922927,0.0,0.0,0.0,-13.010491981313969,0.0,-50.64796007233267,-70.63038705360563,-13.019391978005485,19.275230140944835,0.07676861537215618,51.727109922643834,-7.667780652520097,1.8154058257459647,-1.7613229266956307,0.050208882378042614,-0.8855991394905681,1.3111309080440237,0.007927591475078816,0.020851999999997872,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.782565542111138,1.2077238092788556,0.013300006550565069,-11.504671907298953,17.755019142426374,0.08423472206202186,-0.9309342532921159,1.5973214219437135,-0.33639896148640536,0.5951930399786935,0.4083850155637772,0.691196805361917
1735,135,-0.135210246,-0.271765977,0.163590848,0.024207186000000002,-0.08985722926540801,-0.072107904,0.27013380557024974,0.1555019433775676,-0.34300308180584727,17.00427437,-8.236189842,-4.784379482,5.746240211112756,-2.5468869121755513,-2.417758953501307,6.734407761805768,0.0,23.830586089275002,24.65122127125001,9.0,4.809965634140762,4.000403030846282,4.000403030846282,-0.39868530531596336,-22.81916465352487,0.018385294681348384,0.0,0.0,0.0,-12.939332857420073,0.0,-50.89375090575234,-70.29257905635833,-12.509892167530177,19.3435890922598,0.025937724155378275,51.9286569330892,-7.811197422764604,1.6805401907038555,-1.7572619685507687,0.10962173303766923,-0.8516054595437542,1.3168064006895224,0.017321909243873366,0.02262900000000201,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7761876936440444,1.2072081519056386,0.013627051329896833,-11.402022192827495,17.733615531532426,0.08623881824718137,-0.9312479345257212,1.5963687829835147,-0.33658958134501593,0.5951930399786935,0.4083850155637772,0.691196805361917
1736,136,-0.134144351,-0.273741305,0.16190157800000002,0.048973754,-0.09273857150438283,-0.08045119,0.7710938357873464,-0.05213140640243078,-0.40458052952785833,17.11890793,-8.282197952,-4.795202255,5.75068444478205,-2.5489679693918523,-2.4165079286070017,6.731211813621839,0.0,23.51796316280834,24.65122127125001,9.0,5.074833909806637,3.879302246698343,3.879302246698343,-0.3988131379636871,-22.79274141772895,-0.013375265101000046,0.0,0.0,0.0,-13.268026197984945,0.0,-51.86180697052329,-70.00262283726167,-12.93994176180057,19.668188612343048,-0.008695518587925454,52.952051856693025,-7.859245867405203,1.4999107745841562,-1.7528093606242496,0.19221471938163043,-0.8817175732450686,1.3401750836773725,0.03040171204795811,0.021447999999999467,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7777082672509732,1.207967232416085,0.012892070814894963,-11.413518332021873,17.727927980497444,0.08151007318351262,-0.9313265626777378,1.5965951984864761,-0.3366373626134327,0.5951930399786935,0.4083850155637772,0.691196805361917
1737,137,-0.13255655800000002,-0.275755733,0.16023998,0.058194689,-0.10155109423360745,-0.08994060000000001,0.09157555283828213,-0.3905301859028786,-0.6138532051149135,17.11890793,-8.282197952,-4.795202255,5.751151247172071,-2.5434374277617655,-2.4238170732634168,6.736894978912403,0.0,23.51796316280834,24.65122127125001,9.0,5.074833909806637,3.879302246698343,3.879302246698343,-0.39751905853244845,-22.85294289675222,0.0631061632087262,0.0,0.0,0.0,-12.633031620243045,0.0,-49.11684424712068,-70.00262283726167,-14.05997184212622,19.904329003168677,-0.06514043500860014,50.167657708141654,-7.433975840202072,1.4999107745841562,-1.7484093577521636,0.10436284759997964,-0.9564198590544483,1.3539782122995414,0.016478750536307735,0.02680300000000102,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7899666169489648,1.2088618460624903,0.012569389312132362,-11.613004775437068,17.771027395293487,0.07960417012907839,-0.9305305917262418,1.5984366690520344,-0.3361536617924168,0.5951930399786935,0.4083850155637772,0.691196805361917
1738,138,-0.130436301,-0.278520972,0.157703951,0.053392366,-0.11012213636376414,-0.110070221,-0.48725844393228057,-0.33724372168798533,-0.6196135063180364,17.34933281,-8.375702858,-4.808345318,5.762212409540467,-2.5537420978208445,-2.400734705668514,6.747668624003085,0.0,23.24441810215001,24.612143405441675,9.0,4.703488993269365,4.250087745828363,4.250087745828363,-0.39535165328395966,-22.61827946577891,0.09978258847045014,0.0,0.0,0.0,-12.181100071855893,0.0,-47.221718209120915,-70.06022599251777,-14.941979630014206,19.743268054758705,-0.05625225277755595,48.27450825463793,-6.9167710931534785,1.9694315057901397,-1.7423301799102526,-0.17315154356460888,-1.0131746988403283,1.3387369117625418,-0.027253155096796582,0.02352899999999991,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7983768040105674,1.2083513054087653,0.013666400328538275,-11.774208294241813,17.82038241971956,0.08682878380332666,-0.9291974497441722,1.5997167187706518,-0.3353435293748379,0.5951930399786935,0.4083850155637772,0.691196805361917
1739,139,-0.128851891,-0.281244218,0.155175716,0.033669997,-0.11101542630394036,-0.12112698699999999,-1.3021911850294112,0.2391980794198127,-0.45462468102254966,17.45670128,-8.419295311,-4.810552597,5.766367466302562,-2.5514298958239303,-2.396197614289045,6.752880725500559,0.0,23.166262370533328,24.65122127125001,8.554180283675462,4.886944222890238,4.465780065123439,4.465780065123439,-0.3937587676256491,-22.565188753105343,0.02548016833030244,0.0,0.0,0.0,-12.557798265810069,0.0,-50.04503580847027,-70.19016827859592,-14.890734464106469,19.158587015107827,0.039898239647224755,51.03262307412737,-7.607580990689222,2.2513656938253375,-1.7361727890841796,-0.4291955480488665,-1.0081418650535032,1.2970867012475211,-0.06744891434213417,0.021144999999997083,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7931844364400291,1.2066952084021347,0.015441680435984262,-11.71571108542703,17.823461707417728,0.09825955780251368,-0.9282176870785558,1.5989248274967234,-0.3347481408058597,0.5951930399786935,0.4083850155637772,0.691196805361917
1740,140,-0.128109276,-0.283436388,0.15283604,-0.004781723,-0.0975579663057219,-0.13038012400000001,-0.08370133831457531,0.9640038778019536,-0.5273019247138968,17.55458069,-8.459413527999999,-4.81535244,5.774191313581262,-2.549641591847949,-2.3980154842031354,6.751437722118944,0.0,23.166262370533328,24.65122127125001,8.554180283675462,4.886944222890238,4.465780065123439,4.465780065123439,-0.39323485750147197,-22.553059620372256,0.034573638409864875,0.0,0.0,0.0,-11.661736910125441,0.0,-50.47571238785374,-70.19016827859592,-14.063618915991443,18.370736565617012,0.16079584681736586,51.088298549851835,-8.589493588304276,2.2513656938253375,-1.73104806759601,-0.44643917959540197,-0.9525510204891838,1.2442788706979706,-0.07018877821115489,0.02114700000000269,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7797080543294288,1.204903152313606,0.017180409358594773,-11.511737120586867,17.789387025288228,0.1092768396123078,-0.9278954369678029,1.5968936441370372,-0.33455231375607775,0.5951930399786935,0.4083850155637772,0.691196805361917
1741,141,-0.12743796400000001,-0.285117179,0.150564,0.0301301,-0.0688431723860512,-0.14342764,1.750736029667293,1.9024181712827661,-0.5429704021323106,17.64684868,-8.49731636,-4.817755222,5.786158798347277,-2.549907230166203,-2.394506463464537,6.754489659381812,0.0,23.088106638916663,24.65122127125001,8.045367190977059,5.154430060154161,4.524468220944001,4.524468220944001,-0.39274136176449775,-22.4814115337664,0.06859139453511494,0.0,0.0,0.0,-10.888373529800525,0.0,-50.60086642260934,-69.9880616031859,-13.225543519026855,17.67800872288867,0.3173233509699654,50.91892097117905,-9.28804866341883,2.360366328020813,-1.7271415448029237,-0.24605167067020814,-0.8949775374264328,1.1962775435771318,-0.038649078979259135,0.021997999999999962,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7514828220522399,1.2002561549019204,0.02151965744099571,-11.105048284711817,17.736802709352954,0.13700061697328111,-0.927591894339865,1.592752277965339,-0.33436785499150723,0.5951930399786935,0.4083850155637772,0.691196805361917
