,index,id,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,RHO,F_x,T_x,F_z,T_z,L,D,Mt,Mg,Ma,CL_log,CD_log,Cm_log,CL_0,CL_alpha,CL_q,CL_delta_e,CL_k,k_L,CD_0,CD_alpha,CD_q,CD_delta_e,CD_k,k_D,Cm_0,Cm_alpha,Cm_q,Cm_delta_e,Cm_k,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_RMSE,CD_RMSE,Cm_RMSE
197,27,500,0.019079512,-0.221803904,-1.099555135,0.235125065,0.24962809969973185,-0.070748217,0.9727508972304503,2.727282825090893,-0.1013452587860881,-0.77545023,3.404268265,-2.533907652,5.053434891213801,-0.46967559917229307,-0.7633642961680239,5.127683752985951,20.57622432190549,21.66333526689405,9.0,7.124702021346039,1.3505063643221893,1.3505063643221893,-0.15144574836592653,-8.59006943756406,0.2221622351611362,-0.17453292781742696,0.0,0.0,1.266,-11.13263455197976,0.0,-56.920148378743505,-61.065274338789955,-1.7521434098098188,11.37165016126917,-1.6105485360450718,-2.260380035703146,3.230333977125295,-0.19582323214968944,1.2709195360309982,0.8380235336068823,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.09286670848536493,1.3028576955938855,-0.10958063444336619,-0.8309320067752736,11.657419296959825,-0.4224010812128403,0.46014934691849607,0.23346725920376102,0.5591338583699718
198,28,500,0.023789046,-0.215338632,-1.100822449,0.18951211899999998,0.30904959417546807,-0.069181733,-0.8290407904316045,1.835808819552754,0.04494554342173615,-0.778537273,3.3905811310000002,-2.531237364,5.0601867504493505,-0.4623688204777032,-0.7349817920780239,5.134747876141864,21.01106869990091,21.22849088889862,6.237027331213325,5.553415968621818,3.077377395935212,3.077377395935212,-0.1453123668696757,-8.264301129575829,0.2583653471301157,-0.17453292781742696,0.0,0.0,1.266,-11.070602564736168,0.0,-59.053193459003104,-60.1847576805051,-1.5902673877520228,11.136324106173822,1.0710738510576108,-2.2757762037423417,0.9127101373115609,-0.17724293575584696,1.241196790746642,0.23612712569707361,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.08198689173705298,1.289349589987268,-0.10769398677047332,-0.7356066384061238,11.568362911753196,-0.41627319674829844,0.46014934691849607,0.23346725920376102,0.5591338583699718
199,29,500,0.029398637000000002,-0.204974711,-1.1025424,0.19526892899999998,0.35127832055319186,-0.06858746,-0.0677483705772795,-0.30325909761017433,-0.01759120887647408,-0.780403376,3.369840622,-2.525394201,5.073770844257106,-0.4497070907955274,-0.7123540920283933,5.144263097208545,21.083542762900148,21.156016825899382,3.5454141405946125,1.6165312626574078,7.085507259169319,7.085507259169319,-0.13712675666113835,-7.992049979488121,0.30202726709141425,-0.17453292781742696,0.0,0.0,1.266,-9.960447403913516,0.0,-57.86058967665271,-61.57251951039019,-2.5582963141605313,10.558381959750387,6.643236184248303,-2.3002900717483263,-3.407338316681237,-0.28408057029680434,1.172433057083773,-0.8782540627041882,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.0716060024452706,1.275369962738538,-0.10627294606509402,-0.6448500576301698,11.485383429976025,-0.41230424831653506,0.46014934691849607,0.23346725920376102,0.5591338583699718
200,30,500,0.034024078,-0.195634246,-1.1037406920000001,0.186019555,0.3357585594071723,-0.070088595,-1.0459549809686246,-1.736530625191399,0.07427144857155327,-0.780690432,3.351776123,-2.535415411,5.088260223666699,-0.43872135109919086,-0.6604859466920745,5.151725546543518,21.083542762900148,21.156016825899382,3.5454141405946125,1.6165312626574078,7.085507259169319,7.085507259169319,-0.12890866831987471,-7.395972789352173,0.3387837959086558,-0.17453292781742696,0.0,0.0,1.266,-9.314998716846267,0.0,-54.77581318447889,-61.57251951039019,-4.337236069587073,10.018094914138256,6.643236184248303,-2.322137213942508,-5.303791955270555,-0.480224877137551,1.109217557473738,-1.3631143754342883,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.06721804981876434,1.2681711839124583,-0.10675069767906087,-0.6070917273986608,11.453712756535488,-0.4153602234510483,0.46014934691849607,0.23346725920376102,0.5591338583699718
201,31,500,0.037517756,-0.188405231,-1.104907036,0.147454143,0.2718436910301605,-0.065192215,-2.8894630815575257,-2.163380943880405,0.33603922793707597,-0.781767368,3.337560654,-2.533303976,5.098203854888992,-0.4303982432988833,-0.6251807695793772,5.155166918641512,21.192253857399002,21.047305731400527,3.8975827271284125,1.7183366511163454,6.662703585721214,6.662703585721214,-0.12178999583731472,-6.991143153921179,0.33805345130909104,-0.17453292781742696,0.0,0.0,1.266,-8.97892949872209,0.0,-54.43584989607531,-61.18088613848671,-5.342310716711477,9.704543393836929,6.102044376369523,-2.3388749400332998,-2.8974465015708506,-0.5907186872984509,1.0730665883033863,-0.7436716342215948,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.06844589892202224,1.2681675215355643,-0.1089263812272675,-0.6190074348220622,11.46898699255463,-0.4243920941613808,0.46014934691849607,0.23346725920376102,0.5591338583699718
202,32,500,0.040734656,-0.180488586,-1.106327653,0.056528267,0.20687996000806974,-0.055028997,-2.906042139921339,-1.741822402439567,-0.05310270915278219,-0.7819340229999999,3.3188076019999997,-2.558155775,5.110840074674803,-0.41927402332031677,-0.5778956968147698,5.157280285721884,21.047305731400527,21.192253857399002,8.554291283713972,5.897984553480887,2.376223285838524,2.376223285838524,-0.11555100192371968,-6.4511791141182355,0.2749315354495956,-0.17453292781742696,0.0,0.0,1.266,-9.069171263341614,0.0,-56.57824033905271,-61.44428199767144,-4.4145725532752085,9.621430069571618,-0.1891161535047714,-2.357093105799816,1.1674786944447362,-0.48773533371211897,1.0630047075087183,0.2994047928980653,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.0703431189509729,1.2693549893205254,-0.11117743942958153,-0.6366871144423346,11.48914033676478,-0.433517748933121,0.46014934691849607,0.23346725920376102,0.5591338583699718
203,33,500,0.041351948,-0.176545516,-1.1071670059999998,0.015944112,0.17870206434572392,-0.067595325,-3.3692581011054137,-1.2194481017725909,-0.0003043168827701388,-0.7815947529999999,3.308120728,-2.570834398,5.1137511164816045,-0.40483212458101603,-0.5747714578043878,5.160893901708317,21.337201983397474,20.902357605402056,7.2232416822184335,7.164023127621182,2.357812127852176,2.357812127852176,-0.11022655780552457,-6.412971940103695,0.15524029636098785,-0.17453292781742696,0.0,0.0,1.266,-9.685365289590502,0.0,-59.10641036684158,-61.3424486543435,-1.9231209406258976,9.713695706224918,-0.19657446430058556,-2.3662124214117335,2.5245039090233616,-0.21217478220203861,1.071696130652281,0.6465132649995255,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.06926479063670565,1.26695134205396,-0.11212923734171087,-0.627805849211035,11.483460151913588,-0.43784205724713965,0.46014934691849607,0.23346725920376102,0.5591338583699718
204,34,500,0.040349007,-0.17051743,-1.108641744,-0.094963685,0.18191523624242595,-0.05504268,-5.143236433057725,-0.19751393972256145,0.3578949211513278,-0.781445742,3.290489197,-2.576080084,5.118551003661314,-0.3918405731103953,-0.5567536646900342,5.164774548330857,21.192253857399002,21.01106869990091,3.634506085751367,6.003818838857834,3.978969429460754,3.978969429460754,-0.10718437122398197,-6.2077560937103025,0.015122547283698943,-0.17453292781742696,0.0,0.0,1.266,-9.615351337936445,0.0,-59.10518533505657,-59.79958634083062,0.9189717881037537,9.88515248996344,2.4500893704240236,-2.380297675647149,-0.233294488675873,0.1012363484284941,1.088974389309272,-0.05965584427785529,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.06683286738363181,1.2630273783324704,-0.11193876651405998,-0.6066745847418425,11.465116495287358,-0.4377558915313103,0.46014934691849607,0.23346725920376102,0.5591338583699718
205,35,500,0.03765564,-0.166559398,-1.109466076,-0.211705819,0.18021194263534981,-0.05175418,-5.258064496019965,-0.3772496643329828,-0.009296801572839743,-0.780924559,3.2797870639999998,-2.580800772,5.119447001959707,-0.3847699257404295,-0.5529209338782051,5.165618179958367,21.047305731400527,21.264727920398236,1.4422937414432744,3.817333121681873,7.183731059795665,7.183731059795665,-0.10794705235873789,-6.164280973429428,-0.10677492343811067,-0.17453292781742696,0.0,0.0,1.266,-10.18848395138706,0.0,-62.62327645710131,-61.93912263451524,3.450926770393095,9.962087192893156,6.7303655163463585,-2.389710268255,-4.027167176015213,0.38003900270750446,1.0970912840439835,-1.0294524914792451,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.06785642703817452,1.2636530375469768,-0.11184695012698803,-0.6161671800551703,11.474543572349246,-0.4375397310871415,0.46014934691849607,0.23346725920376102,0.5591338583699718
206,36,500,0.032470096000000004,-0.16260986,-1.11026454,-0.31426703899999997,0.14639952893302896,-0.055430430999999995,-4.734565947134624,-2.219032872593474,0.4002612305344912,-0.780744553,3.26333046,-2.581016779,5.1168427298797186,-0.38227866238545316,-0.568658287274793,5.163130823196156,21.047305731400527,21.264727920398236,1.4422937414432744,3.817333121681873,7.183731059795665,7.183731059795665,-0.11230487365733084,-6.3415213348553285,-0.1965578202711765,-0.17453292781742696,0.0,0.0,1.266,-10.731327677346957,0.0,-68.76490861408001,-61.93912263451524,5.835748802393082,9.79750413378941,6.7303655163463585,-2.3992738969397807,-4.663783716044343,0.6432908303292493,1.0800061453630592,-1.1933377997088002,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.07509218755185876,1.2716703648326084,-0.11269808404254422,-0.6812146589289125,11.536226631448136,-0.44044485083374724,0.46014934691849607,0.23346725920376102,0.5591338583699718
207,37,500,0.021928506,-0.158446744,-1.1113893990000001,-0.422706485,0.08574383982604328,-0.033916138,-2.5260630282484913,-2.4190977175140325,0.530156451977381,-0.78092885,3.2510147089999997,-2.590001822,5.111690924222909,-0.3850110768557016,-0.6150568778411556,5.160886186678934,20.7936465109032,21.518387140895566,1.3925632244828303,8.06105252257505,5.06025260978729,5.06025260978729,-0.11836493687487817,-6.861048480167126,-0.2642508994651118,-0.17453292781742696,0.0,0.0,1.266,-10.286254816506194,0.0,-67.83313369906485,-61.886154618431235,8.002499901028864,9.484936723721871,3.648644816190127,-2.4095721232295886,-1.4947647235116681,0.8829053410985885,1.0464606556608045,-0.3828031747773845,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.0868717664134443,1.2839984620590001,-0.1141732333879466,-0.7873905273477814,11.637937938808994,-0.4458221166447066,0.46014934691849607,0.23346725920376102,0.5591338583699718
208,38,500,0.014717398000000001,-0.156453326,-1.112085342,-0.42604532799999995,0.023275382251204117,-0.031971007999999995,0.9609855731679194,-3.1355702504019844,0.15812830232023703,-0.780368805,3.239337921,-2.595543623,5.110209548509284,-0.38369186671483263,-0.6332295856691781,5.16161618694729,21.01106869990091,21.264727920398236,3.2635806421398734,9.0,1.3067771920367757,1.3067771920367757,-0.12457851547442136,-7.063776253183062,-0.3181683498912439,-0.17453292781742696,0.0,0.0,1.266,-10.411238527539503,0.0,-67.08476431874833,-57.15293164651257,8.9112904155619,9.396094323341934,-0.923988063375005,-2.41447485093234,1.7865787301991347,0.9828929318423117,1.0363655841816846,0.4574061486060895,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.09950221188677322,1.295904226567531,-0.11541559936896939,-0.9021258352644926,11.74917281381987,-0.4508007939861791,0.46014934691849607,0.23346725920376102,0.5591338583699718
