,CL,CL_log,CD,CD_log,Cm,Cm_log,Va,alpha,alpha_deg
1305,-1.0528962664200796,-1.7920171258128264,1.527067315862721,2.2857403290775857,-0.1494910344075444,-0.0013688137494909933,5.77716695081888,-0.23940540694468124,-13.708791075079906
339,-0.7135900260009171,-1.0217240108620098,1.6130835203790355,1.7224702098545548,-0.41420975246701563,-2.2925976878328123,4.7660765523778155,-0.24122991036021724,-13.689523714223318
599,-1.0207788831273157,-1.7992626253037498,2.0712756293755845,2.6087321902103584,-0.7393484427231123,-1.6340933070317807,3.7478645798552703,-0.23795248487371903,-13.678349323354048
711,-1.4215993627857981,-1.6241516083702099,2.1111528974719858,2.115583890981422,-0.6276367922218304,-0.6952979709240112,4.217908544022672,-0.24163801158441994,-13.676754811471993
261,-0.8803077191185564,-1.0483807598237396,1.633932759695388,1.8137384516104402,-0.40151639835814934,-0.948976748542167,4.915796385972928,-0.23429846696799236,-13.65626922114782
254,-0.7011338303513839,-0.9347791572077874,1.6185437921087833,1.9919415427143055,-0.4223478988121365,-2.5300933316023206,4.730653384107098,-0.245672480293794,-13.642357357917499
976,-0.5066660478854627,-0.545159108862374,1.2848340362029462,1.6623240476132843,0.02200198164539291,0.2356465090917887,6.091116080035737,-0.23857773207062688,-13.631624398375775
634,-2.2143963981431924,-2.7210201167862658,3.0696792555243366,2.5324146325561343,-1.1492458134613321,-1.5833004939750626,3.4416919279054774,-0.24079711460141592,-13.62892475823985
524,-0.4335993143461867,-0.1885864343354079,2.262396965873658,2.4724170540540165,-1.04325877099597,-0.5829432919701766,3.0244904347943944,-0.2405473302309802,-13.628855298923906
344,-0.7686341869688005,-0.6589133326811051,1.6296531067617592,1.4214884914910322,-0.42251847949463195,-0.13486552025400392,4.771925411171416,-0.23207805937878453,-13.6287697145411
600,-1.7651055771401585,-1.7150099057980264,2.5293730314503837,2.829051270002153,-0.8902089055698426,-1.691012305494274,3.752609921971881,-0.23972984126679048,-13.628041122312654
598,-0.91999787118741,-1.389527460669276,2.0299330745000024,2.2749331984508605,-0.721228334627904,-1.2828920381054685,3.7430254514211585,-0.231790518831951,-13.608941183856153
309,-0.5470339593934519,-0.4221124380506761,1.516914613116166,1.6444316969056731,-0.3317921795240195,-1.030060501028601,4.962699380646207,-0.24056101535467794,-13.599925769370815
831,-1.2719655501371538,-1.5388612500553946,1.5285697007744274,1.381593168900393,-0.0767548621866696,-0.03707014412170644,6.476714849800631,-0.24102573732041735,-13.596574992681681
769,-0.886949308298892,-1.0482528837358873,1.6345838125366359,1.5796712457155215,-0.30382200639012,-0.4892523275410062,4.923723445679142,-0.23301265775077032,-13.582453446593469
635,-2.259609780795164,-2.862912366506967,3.0987415309362665,2.5470236108382216,-1.1404611776044664,-1.4560028363780217,3.4734056563272397,-0.23353141893468435,-13.581992934986808
1397,-0.5023271377206101,-0.6575713338837591,1.3061096606342104,1.4717192693393624,-0.004174823086912083,0.006682739883969244,5.9557980113376825,-0.23807123957811085,-13.561568407212189
335,-1.0599816849123824,-0.31993011671334587,1.751365906071658,1.4031023364805886,-0.48526673022880473,0.40207592649558277,4.758603937262579,-0.24305241859108354,-13.530615833433272
975,-0.49987847065932334,-0.5585170071434588,1.2808795481995863,1.65276143538297,0.02608666447264474,0.24023695601398734,6.106323462199644,-0.2355303584193796,-13.522797448165315
797,-0.19995341915785725,0.2109272588631458,1.31263255150327,1.1757692488335418,0.0036235611607482454,-0.22830297601524036,5.6529927489854215,-0.22962073045888395,-13.518573264353174
676,-1.0993138112044996,-1.4622057353293163,2.2179106341386468,2.472068440404164,-0.882105533578966,-1.0591942122454163,3.506188288051317,-0.2402307002830662,-13.5133103546846
597,-0.8691303827791771,-0.8497644942635987,2.0162852596953726,2.11954749736488,-0.7186973563966013,-0.8620528100342374,3.7277116805017174,-0.23128649888745512,-13.511984629260612
872,-0.5830225945687105,-0.27464692396233303,1.2516941828992714,1.188969215385881,0.05658779308935502,0.03662898723943549,6.42997582367649,-0.2362829917148102,-13.481751708809973
947,-0.7941865456109956,-1.0302602302236177,1.3004807821293567,1.4257548049878304,0.03380847470527382,0.19284595099659274,6.540987402770966,-0.2358067995968529,-13.458736859302553
1365,-1.1067784043111117,-1.9274239898994674,1.5425000564540092,1.5554836931717508,-0.14886353405379515,-0.04022865611098795,5.83588865530303,-0.2348541191530684,-13.454827707783004
510,-0.8677907678198558,-0.8600356457020916,2.1987647777204944,2.341981717323088,-0.8950146374607191,-1.4104984817705144,3.345114924965068,-0.24201206218486787,-13.453231099517483
358,-0.5740287208089966,0.11135439736500442,1.5493326428076273,1.2213208326168585,-0.3535213902276344,-1.7921217544568628,4.858784627911947,-0.2292292393387216,-13.445839917064703
441,-2.110644029476783,-2.448624834291468,3.3385310630500507,3.3823013579548804,-1.5132189007407135,-1.8155851464495938,2.838275481929161,-0.2356359596683453,-13.440595885209342
260,-0.6283236492203128,-1.1671361296062268,1.5564429556543793,1.8501920358445647,-0.3566057367496418,-2.4271144640065923,4.88815281160469,-0.23902773559583332,-13.421194404067956
252,-0.4426195400659598,-0.7424275012607104,1.5644616534187745,1.7194928587962335,-0.38299646494020156,-1.8023820893112166,4.687800377662741,-0.23063121474683215,-13.414891690013349
1306,-1.0258777398149874,-1.8769289965308273,1.5197718609603759,2.3394444030887462,-0.14806999258792586,-0.007303450932432196,5.748396473062777,-0.23424591203037107,-13.406854796659912
341,-0.9682092354982452,-0.4486737645228379,1.7099027307853345,1.506763192853895,-0.4664665373165391,0.503143793779463,4.759221432881921,-0.2397581030168633,-13.38793047953478
483,-1.1010013287049338,-2.1502298731663974,2.613010083991468,3.449064576541003,-1.32402992157322,-1.7336519674871462,2.8464330476692172,-0.23249782263400326,-13.382096388753672
1768,-0.5745178045621051,-0.5728936178006213,1.1432415392579685,1.1059801673523546,0.18295136784528154,0.028304395532544636,7.261956455758437,-0.22977760229774352,-13.378969671807704
770,-0.8522760353989098,-1.0612183591153026,1.5864978757901755,1.54394486427251,-0.2588750110263527,-0.43264643177687157,5.068951677434573,-0.23896231178014518,-13.378028962453712
974,-0.5168713546086852,-0.6341056860162921,1.282484011828481,1.64646224890983,0.025077298235864687,0.3103272531346667,6.120292004702813,-0.23340780308832254,-13.377044659206588
354,-0.5767194173433496,0.11569372764340143,1.5556203356677298,1.3069250384964588,-0.3630623150509349,0.8261240274242589,4.836716575661172,-0.23099957684688002,-13.373960026182608
1567,-0.5153996951250592,-0.6041901009049148,1.3364531652646756,1.4782553001395653,-0.030442299616591173,0.009478157087495933,5.797227695110664,-0.23925709025854736,-13.368742650459414
1319,-0.41219670707888256,-0.5337504749746177,1.3436413727257186,1.6898761107611033,-0.04460678209235902,-0.15251016504896758,5.6413362859941065,-0.2332684945623123,-13.363630577198274
348,-0.8303305688032083,-0.2055541648783399,1.6478663027447653,1.3849257398239334,-0.4292018717840156,1.4216147236239638,4.7860024011316264,-0.22747705621349398,-13.356660437216627
308,-0.5821499770529661,-0.3977459272979455,1.5230138193157707,1.573343491352296,-0.33717788550650973,-2.345620104819437,4.973870495535319,-0.23026684022149277,-13.355615139156589
973,-0.5472538875772333,-0.6985245741319034,1.2868216154828218,1.6632788286805367,0.021814402973949543,0.385981711804361,6.138156829633654,-0.23264991096281382,-13.355543294062878
1292,-0.5475237975110314,-0.8409065306294138,1.3185441521679895,1.9675614191678077,-0.016359614742585515,0.11167199711550058,5.944484182130647,-0.2347339181596566,-13.355250392133522
1396,-0.4636323033078701,-0.563767694683365,1.2980878722654043,1.447110666306218,0.003222401541493447,-0.036821828385040584,5.954181477205929,-0.23132555198216873,-13.350384995085715
696,-2.1918133118569987,-2.5995869572043397,2.9669106135028134,2.4661353582766172,-1.079224932904156,-0.9352857733626705,3.6097716221987177,-0.24431455378070394,-13.346106719022352
356,-0.6548983702670723,0.2322786221444448,1.5753499620757792,1.3370719687495753,-0.37504587571160175,0.5867459049114641,4.843139171805799,-0.23273279768993715,-13.342448395668722
596,-1.0222840226508132,-0.657256236333999,2.0921425505866873,2.2482247583217814,-0.7658512031057405,-0.702849172105049,3.700922677846766,-0.238320468461298,-13.309375712872829
948,-0.7697053472536503,-0.9592407317558138,1.2943322606174714,1.3947241380228208,0.03654057262911681,0.2092083183385618,6.524196553539393,-0.23106436107581838,-13.30876196588316
685,-1.2997748789632149,-1.512519341319954,2.1895014709582394,2.7272258176514343,-0.7548389314278039,-0.8779457538467094,3.8087289407961777,-0.23069587475524037,-13.296341828374835
972,-0.5473565162436236,-0.696936567614027,1.2833231807936378,1.701820929011417,0.025326294679852035,0.39573368489188837,6.1604955136567305,-0.232350587092258,-13.284923556002168
871,-0.561894237245234,-0.2688238214633421,1.2442784113140557,1.1722921479100201,0.0624419529191611,-0.0100740371228629,6.4442058884588205,-0.23058646231958205,-13.276709776501898
350,-0.5595708682634956,-0.036533583119507926,1.5619433398450808,1.291292308208465,-0.3692254519268692,0.3487634931040792,4.795313941539476,-0.2259302003103372,-13.263022424144499
592,-2.001474194333269,-1.9481761957950916,3.147341769214315,3.0773871980378362,-1.4191133906873108,-0.9583681133264694,2.967607179044636,-0.20938193928387472,-13.261809863637836
752,-0.6646998801484965,-1.0030629866360568,1.8695405892823165,2.0564977672978872,-0.6113967548546417,-1.0816731183798738,3.9166163496516955,-0.23031150853206897,-13.253748605755781
355,-0.6195689529340569,0.15231138421933496,1.566283074825865,1.3684549300197557,-0.36989317387605647,1.5325846240969225,4.839508372627536,-0.232329184380825,-13.248137448944519
352,-0.4116483604015599,0.21641263278766215,1.5242330177142236,1.1456746445355146,-0.33391519213134857,-2.0444738616861167,4.8179077786556395,-0.22856950462980913,-13.245864119666797
426,-2.504190037052732,-2.401997015559724,3.970843777238461,4.3678535775001395,-1.8770575138625198,-1.7781141052962162,2.5590001136792124,-0.23302731790322873,-13.235922804025478
971,-0.5399924235904091,-0.6354950166510659,1.2779496092141633,1.7279481290920065,0.030179854995148192,0.3268277108876367,6.1834683779142745,-0.23120453712631875,-13.233367948134308
771,-0.8839345240688584,-1.051697713113229,1.5900018384274284,1.612166770295543,-0.2561265247754212,-0.4746197749942686,5.106677510444614,-0.2350854683306798,-13.22280039320528
346,-0.8538869772797224,-0.36143661934805027,1.6592806294282147,1.437409958048206,-0.438820394209847,-1.7767132826384642,4.775995337015866,-0.23133951377289697,-13.220695612700377
832,-1.1066169066590341,-1.6827725791898753,1.4402925674769849,1.389614980588019,-0.04069898362192226,0.09694612797207994,6.483822156629537,-0.23052485938540715,-13.198073203345803
626,-1.8243444320930142,-1.8038356379954625,2.811029249316884,2.8700598163047717,-1.182927884901351,-0.9304745881133116,3.2701663143968305,-0.21973169073410323,-13.19028371728637
442,-2.0432971843631247,-2.3999397570802956,3.2552156276565305,3.314433126513047,-1.4743996046247023,-1.3404128697413404,2.867258553499677,-0.23069933632118828,-13.182420184433623
345,-1.0387388192757496,-0.5699234573416253,1.7375919895660863,1.4591890858415133,-0.478632838563801,-1.7027479160666206,4.7733865906796575,-0.23164909984629486,-13.159750521201694
595,-1.0952386202680549,-0.9665150218909402,2.1369520763011582,2.4865515217665375,-0.7954128578365052,-0.8942421825525046,3.676894036935473,-0.24072478179220624,-13.152631820275847
343,-0.8550669117206944,-0.5362532841506611,1.6616643180723103,1.357417447764196,-0.4408811504341834,1.516180789770041,4.768601573163285,-0.23397734717983637,-13.146121977506521
602,-0.4751497757609412,-0.6996257465462997,1.8779588982928506,2.448405664087684,-0.5992047950315482,-1.305256191769743,3.776834496741487,-0.21901985491239412,-13.139135967049093
251,-0.6238237279341547,-0.3507733061168255,1.6230765175380526,1.697832378352412,-0.4375804265914207,0.38567631661103474,4.630527678841115,-0.23355518513690002,-13.12688329152878
263,-0.4714575532143876,-0.9416078263237817,1.4996347177399785,1.7625777314736413,-0.30305935834568065,0.7125529495072327,4.963526496808737,-0.22308740889647255,-13.118261881159823
1291,-0.6207507000176805,-0.9358649950830329,1.3367302688968972,2.010108206295593,-0.030901783359549517,0.1347293933821782,5.949205552056907,-0.22888563385843536,-13.105683168761702
353,-0.6228841289607214,0.16955734896961971,1.5696432344447677,1.199810629177111,-0.37519564944133044,-0.9094512818940012,4.829921384924087,-0.22971171253719563,-13.10036797865914
970,-0.5198864544230101,-0.561788607967892,1.2700117588840745,1.7052798280015822,0.03715336946303638,0.2339392011170908,6.204112032703721,-0.2287360662735549,-13.097921608270775
360,-0.5798107524084304,-0.06822078592920681,1.5482894663740159,1.3021147294152007,-0.3523637256838934,0.7327149258632961,4.8687938756892635,-0.22675287541101352,-13.074705378121525
675,-1.34779029455374,-1.7342193769363072,2.3736391076469117,2.8796467885613852,-0.9585317836463751,-0.9794946065237702,3.4638140613411785,-0.23141000555657612,-13.068727013512342
1366,-1.0365107197530405,-1.9112868299326145,1.5079913039979396,1.620847595544672,-0.1332702057869446,0.04654313087832414,5.842127959341072,-0.2276930435930271,-13.043800286727631
357,-0.4250563492042689,0.23028034232183323,1.5184587967998115,1.2607117012559959,-0.324569031702161,-1.0544917652306822,4.8502847055456755,-0.23148594342641818,-13.043624985600259
674,-1.5625598656149062,-1.9909511303784386,2.527998966879518,3.1673248641910225,-1.0226318167308754,-0.9865911987754493,3.4325806068790357,-0.22262628548888613,-13.039660719657908
1258,-0.9408887781645552,-1.4244446040689294,1.2948488266732094,1.4745174635408336,0.07254634360782797,0.275200159105653,7.019114286872355,-0.2290720653003619,-13.033489433117161
1318,-0.3116325231093915,-0.37513837428733265,1.324924141962224,1.6209225613801668,-0.02133342828570628,-0.07453848430200737,5.655059905789266,-0.2261354204516501,-13.018996418473193
949,-0.7670467211557651,-0.9151260868965537,1.29514782871002,1.3748341352391895,0.03510917134482017,0.21465227546817303,6.511929265762163,-0.22704142194788116,-13.016939904770213
347,-0.6067976876975602,-0.2257380838445499,1.5779296473233915,1.4007231766495982,-0.38497375114523535,-0.27599437373164537,4.7808462709992945,-0.22983508510301653,-12.995942340574206
1307,-1.0454892473025679,-1.932772189851626,1.530840587355139,2.3489168943847076,-0.15271705804771973,0.13711178048454242,5.737033297644963,-0.22662416552402656,-12.965184389642037
969,-0.5035052159508405,-0.5174286096969054,1.2633348259273478,1.635006654220093,0.04316587950474626,0.18078529931872392,6.223255038456449,-0.22548796604345608,-12.964021590047931
695,-1.8387794617820972,-2.3765260161922175,2.6376160193018485,2.228323058738342,-0.9890773399266644,-0.821205747846738,3.639645768323463,-0.21775951261398618,-12.955937035834628
1769,-0.5741884658611834,-0.5051645415910799,1.1302988705272892,1.0221611040218979,0.19622642239480104,0.025438546550113867,7.377462673266318,-0.20755706962736023,-12.951669639891744
362,-0.5521612350786442,-0.08364578811899193,1.5393295762427766,1.3635513197726492,-0.34353343634387845,0.9488712510634134,4.876816290800786,-0.22402529956919154,-12.934946034006272
772,-0.8526562238885369,-1.0265921496426174,1.5857627436240804,1.6431894301420948,-0.2583294336838906,-0.5510731229844195,5.072741129337123,-0.2251167885065923,-12.924024248745727
712,-1.3367282626784394,-1.7301425920467735,2.046213846107788,1.9716331403464697,-0.5937457398168273,-0.7158212579721042,4.257029411012673,-0.22961446604240293,-12.921665043478109
359,-0.7353339141826816,-0.023117990506243448,1.5946086166261197,1.2474334292997709,-0.3858121097423177,-0.9207497189195514,4.865080135106939,-0.22744287877387048,-12.906383712690548
1290,-0.705752805355112,-1.1206755794507666,1.358050820202136,2.0232641269087397,-0.044648033955901445,0.16190484553006218,5.971235274152787,-0.22420400200922397,-12.89622594999519
795,-0.4353496335677509,0.05256819711832649,1.3457671343965512,1.2136035989762943,-0.04525699299750108,-0.26078206018690075,5.653251980520044,-0.22447728752688215,-12.866186476125579
1289,-0.6659003586853659,-1.2566380636942485,1.341602594057401,1.9855833294345002,-0.03146399505160358,0.21075701013205483,5.997167373411474,-0.2223653700238285,-12.840369984078652
796,-0.3566795192112949,0.12973027898678974,1.3306677008337833,1.19933760106954,-0.027525945754516945,-0.25908335409354455,5.660085781639296,-0.22708187957112025,-12.83602619932998
523,-0.23775389863262597,-0.2967166163478104,2.2182912173112097,2.3149687730370325,-0.9814999802286126,-0.311397311318527,3.0475662192439965,-0.22094226414593754,-12.827822733550615
636,-2.4784276128905316,-2.814467843819728,3.316763163953514,2.7319148644787226,-1.171830296798905,-1.0539155198840953,3.4979017058003645,-0.22500719278823111,-12.819421098868409
773,-0.8168616513497872,-1.007303707556953,1.5728563276564829,1.5762430880238045,-0.25161834309123177,-0.5772124547203848,5.071216113157206,-0.21854889801004457,-12.806252387442752
950,-0.7159378808280522,-0.9282563941290554,1.279491157193141,1.3904576339255719,0.04423891315454598,0.22066141258469818,6.503684647782164,-0.22382944017497167,-12.797579190188491
594,-0.9741508168335791,-1.4706819331347984,2.0824484392406926,2.5639727235639143,-0.7713147041869464,-1.137518605811886,3.674409756338911,-0.22255874364229417,-12.797233315870065
1395,-0.4008896006549016,-0.5314108924240232,1.2869289249523663,1.4328961021836841,0.015118334042669268,-0.12094585958356159,5.948974041931238,-0.22427139167593496,-12.789106862191
870,-0.5469464706712861,-0.2691484113427126,1.2393401534727206,1.1504525386085522,0.06595441216099318,-0.055295315222433146,6.452994673879905,-0.22421180088116366,-12.782819976264719
361,-0.5600347761194133,-0.04923571178428056,1.5423854286323784,1.3424263511864167,-0.34695502465038386,1.6196402272405428,4.872382871560918,-0.226140344736792,-12.77369784336066
262,-0.7333851469123329,-0.9956275282043587,1.574470414460926,1.780613230734441,-0.36311489257368734,0.5467947821229445,4.9437295435930135,-0.22775937417338352,-12.766497897587751
250,-0.5567993673867271,-0.19335205781027412,1.6211212333045355,1.8704134898069098,-0.43957878033561615,1.4305959539366864,4.575105614790245,-0.2332113169298911,-12.727658728251562
443,-1.9338116373042789,-2.256926506068067,3.1455474222724114,3.2749566580793137,-1.4357864053481408,-1.0629294456550271,2.8853604427721513,-0.22314568893457318,-12.72620386849027
968,-0.4710204988455957,-0.5103040729189702,1.2533380244921184,1.558644247211533,0.052754484739158114,0.18151041888930095,6.2426167379877,-0.22217146192772966,-12.723615820437532
673,-1.2691176030163378,-2.027851699026204,2.352422795598267,3.1540457978759067,-0.9726299925232449,-1.1376706448318763,3.41528635227741,-0.21849400982465533,-12.710822752226905
425,-2.465458740967021,-2.2482617906409863,3.9798138450524836,4.018958861264047,-1.927186003976284,-1.8660617549848084,2.503488995134187,-0.21709087715846936,-12.694374473553518
1287,-0.7286828037406441,-1.1386521882689113,1.359117449999715,1.8770721276920246,-0.04192492190773933,0.26450945933895526,6.008723547583,-0.2215362254227916,-12.678339877719763
351,-0.6245362699517328,0.14006912966824225,1.5765669537454208,1.1921934865668227,-0.3809601834597587,-1.4647506054063222,4.80476067299193,-0.22720205241256494,-12.676180085357668
1367,-0.9887577997347647,-1.8353007203971115,1.488302181685809,1.686579708871154,-0.1250815740066955,0.13799552230384024,5.832015089914304,-0.22105387564310497,-12.675114523093397
349,-0.6281468870278504,-0.17473723926692197,1.5813646999603457,1.3626023219155987,-0.3850430146305548,1.7340363770565708,4.790119367666279,-0.22584582273416912,-12.668811943696943
951,-0.7128561034030274,-0.9806018234836185,1.2799810926661859,1.4343952806244185,0.04308208573778738,0.23205593926653542,6.493297652247459,-0.2207516928685679,-12.631785568902963
601,-0.9800663615029228,-1.214855983447713,2.046600219230476,2.745381656936354,-0.7164745789293017,-1.5158615718719597,3.763474338906768,-0.2319230358303443,-12.6296816806274
1288,-0.7041161513394996,-1.2444633490341435,1.3512308920709895,1.9204698766955508,-0.036984621346254354,0.25490249713098656,6.009185404438617,-0.2223481156031591,-12.617103049014224
264,-0.7522352691763443,-0.8649808440004595,1.5727951406320098,1.7551070998587421,-0.3584657229681161,-0.4750875388499189,4.976270558803808,-0.22114789439323085,-12.595814835381638
593,-0.9718597318497527,-1.7406232580012813,2.0707715398750115,2.3983946800087006,-0.7545555122621477,-1.058158524963397,3.698763838770043,-0.181506901235308,-12.591562599133614
363,-0.6954935961566238,-0.22156706061176534,1.5782768179149547,1.376095820328595,-0.3719807979563938,-0.571974812908779,4.879740695174024,-0.21986699362708587,-12.58007761111425
1377,-0.7162647740910153,-1.1939933950485793,1.3727776470900868,1.568143889268319,-0.0573731655249321,-0.07562662479695785,5.903793730201841,-0.21970194579769553,-12.579176914901351
307,-0.322460737926599,-0.334692099192578,1.4691452816819175,1.477685620417194,-0.281122020676543,-2.2688555010278257,4.981110995388433,-0.21977005977038905,-12.578315281726208
1283,-0.9266404974669875,-1.6594408561037446,1.4194923525884673,2.0826463181183064,-0.07225356168714114,0.32639421661936646,6.084330141070735,-0.2196800713423236,-12.559921869866328
1378,-0.7432834295678699,-1.2810269368249283,1.3814831380159458,1.6244035564695254,-0.06239665959938656,-0.09256727237984505,5.904054896033235,-0.21931778773799585,-12.559349866886702
774,-0.8192666980270522,-0.9990595450674998,1.5581289793082371,1.480794387872042,-0.2354426756242387,-0.5410288302435269,5.139388433070794,-0.21832520823372967,-12.5559852689052
1282,-0.8716601495953007,-1.5862916950042585,1.3952568813961643,2.0302594331406145,-0.0595439120457808,0.2439175349037799,6.098621375062419,-0.22001203561838167,-12.55288030334017
1376,-0.6832868110936141,-1.1266455841798504,1.3622810023247216,1.4926124683007223,-0.05058310463128057,-0.01556441751486138,5.905287387667412,-0.2189201667638407,-12.54864061713791
1286,-0.6680534286362171,-1.1069815126771596,1.3394884392018358,1.8945153970260822,-0.028300742122772782,0.2573909173697157,6.013805420140576,-0.2190549851539541,-12.544855109849223
967,-0.4807754789670863,-0.5231555780830603,1.2525720632490867,1.5183206780865763,0.05352432744193569,0.2017748843403689,6.26113756768159,-0.21893450826433847,-12.529529499998384
833,-1.0575922585991064,-1.5666188030595418,1.4158653440522413,1.3568715911008367,-0.02840987533848338,0.20884213650178543,6.490065886795305,-0.21802820869685324,-12.522825693601982
1285,-0.7081711140852963,-1.2571126521133282,1.3482586947970716,1.9696679434624982,-0.033248285997434124,0.2776200196623915,6.034984324958709,-0.21696941878466755,-12.52063357764169
869,-0.5512936930509444,-0.24651934954442564,1.2395302424225374,1.1168229279217217,0.06518046127580512,-0.04736250258601286,6.459069497728172,-0.21737761858054047,-12.48836934962661
562,-1.7953828583617026,-2.0590391544515967,2.737604775568877,2.3412427170163013,-1.0738200539383385,-0.86497807945477,3.362654102717868,-0.22076539994318994,-12.480450763747541
1394,-0.40885868225035,-0.4988923397326969,1.2901947069980362,1.424414895739433,0.011096435086130008,-0.1722339777929285,5.938111688049671,-0.21724742362006338,-12.472272894751454
952,-0.7773275817001215,-1.0292162275626051,1.303692036888192,1.4764437460499196,0.02697406616326181,0.24301851243753236,6.476423651354334,-0.21710056127313968,-12.471610309423562
1375,-0.6584949512414123,-1.083070954485952,1.3561638287888216,1.4504470159297658,-0.04704074427118954,0.04216486561059686,5.897906057895932,-0.21753633182750945,-12.467485622641385
1379,-0.8089494273407757,-1.3728617824590412,1.4029199596646786,1.6435336701552412,-0.07412174680005457,-0.05604418329173225,5.910959653992991,-0.21734881120950492,-12.465277346097219
1284,-0.8187785483599743,-1.5075318298357538,1.3811396010525785,2.0530872655065546,-0.05219731504357106,0.3221135331973279,6.063170752304967,-0.2174953692335703,-12.4522917302817
265,-0.5869273808465578,-0.8671509997271655,1.5203612229017955,1.7607403746484325,-0.3205233517278099,-1.7831195057140823,4.990066458850367,-0.21907090844051902,-12.44977137608766
444,-1.9096368918308126,-2.0266653422478433,3.10825576831911,3.116251762907596,-1.41175162615772,-1.1871391017051371,2.9088260074303554,-0.21496235934061275,-12.445237101911518
364,-0.7955990682044902,-0.37488717958141693,1.611571775944832,1.3635347878132946,-0.3925478601582715,-1.4495378058602026,4.879044372613197,-0.21441750486282882,-12.412540351648
775,-0.7777705211031296,-0.9699952636266709,1.5251285316569696,1.4452337808148856,-0.20679098511403593,-0.5049129531861805,5.22171118262171,-0.21898204276720673,-12.40651575185506
1281,-0.7806168982023868,-1.351068781532186,1.3588643043881312,1.9292592684360836,-0.03796241585385918,0.12232269520020284,6.1174761379241405,-0.21646191037961884,-12.402605730576107
249,-0.3369361000315325,-0.583180449983837,1.5787205310429164,2.1039373809758017,-0.39405312293012873,0.44967948952481157,4.5708970211599915,-0.21483267488025792,-12.391342909148
1308,-1.0470124305709554,-1.9273773334511624,1.532960906651205,2.3010509718197127,-0.15307320865547336,0.3266696787409638,5.729245669867894,-0.21604272083352757,-12.383268532265946
694,-1.624667632418961,-1.7077972437736402,2.4030635257827018,1.8343329508247315,-0.8556612050626309,-0.6936021929359706,3.802078370415096,-0.18243186335816405,-12.372733290853704
1374,-0.6307544428100178,-1.0507988225564853,1.3511663616695184,1.4642617282592967,-0.04477002185075585,0.05470247537419694,5.880818855876526,-0.21570041787192704,-12.369910633033326
1317,-0.26023580754188447,-0.18513823423898054,1.320548356916679,1.568770640907813,-0.012997575716134913,-0.000614066522686481,5.643576594293075,-0.2173337524966731,-12.361434632868537
794,-0.24277727304756563,0.05154526751715225,1.3215758648651632,1.2012556941123649,-0.01004422216998635,-0.22171526161458552,5.627728303805007,-0.2177207896882868,-12.356974423679363
713,-1.4563342084039317,-1.6588734671255327,2.106980115022877,1.9628749358919266,-0.6017458820983437,-1.1077007451502756,4.2980125757595165,-0.21069653030849664,-12.356572403051954
482,-1.0144995283428122,-1.8839799595535722,2.5616964372286075,3.1935207779003116,-1.2948847006281972,-1.3150543853308865,2.861055931775789,-0.21262871586758528,-12.326260222065308
966,-0.5031809743174576,-0.5409546577138997,1.2551544550777949,1.518252965444328,0.05116686716486263,0.20801216527286964,6.2763535735245135,-0.21555450551978622,-12.319319647485166
1368,-0.896316922946158,-1.6923733992412258,1.4503058209806954,1.6718333118857651,-0.10650567852199821,0.2162485774290645,5.828199758020807,-0.21496598355227664,-12.297266931169116
672,-1.31155824087657,-1.8457198809388835,2.3825614409526246,2.9546318897415325,-0.9889096370207637,-1.2896213563612153,3.403910559211989,-0.21680540359599879,-12.278861167655426
637,-2.066535901970279,-2.5510639027721216,2.8917271584922313,2.8952232545140064,-1.0738830994678805,-0.6414052781274729,3.51781819641883,-0.21584874246723923,-12.271356102421622
1380,-0.7804455291416657,-1.4536440450537917,1.3917854835955783,1.6539086890887365,-0.066132906098324,0.0213915154404442,5.9173053111840135,-0.2137901616779563,-12.217604042341634
1373,-0.5991644743941341,-1.022035021834009,1.345113417455761,1.4966406699132464,-0.04133255956008708,0.03086343894485417,5.865965047789665,-0.21317744469093905,-12.204172601305782
266,-0.6849859964434286,-1.04182957423865,1.5436462531726418,1.7897969606600996,-0.33629329561757393,-1.897536877881729,5.008459702836425,-0.21383173456245777,-12.193446750282513
965,-0.5021502496827492,-0.5677809219358216,1.253039010402948,1.5285212107737407,0.05325727638009825,0.20135734031078842,6.288831866809494,-0.21210444047775157,-12.18282812311951
776,-0.741596385536777,-0.88810521711939,1.5054098311014834,1.4671432451377324,-0.1906080889227939,-0.5092082053986303,5.256333146971482,-0.21508034485438526,-12.164948741317449
1280,-0.655718185091481,-1.1464325411910157,1.3146946634999543,1.8526981863768954,-0.006911776430335026,0.06979610547626605,6.144979710115668,-0.21090787484955278,-12.162444598271376
953,-0.7461953581877477,-1.0378639154667662,1.296067965795571,1.4872476095881806,0.030309428063420407,0.250913256186193,6.45609135770914,-0.21294780634493118,-12.156595298455063
751,-0.8284327882968165,-0.9331096862845757,1.930899444158241,2.1269974906076836,-0.6558699203425686,-1.0972280993573655,3.8984076737079487,-0.22046989783680493,-12.15452087113699
511,-0.6812589894678014,-0.7480311787309645,2.132128990365173,2.1693430553117286,-0.8564535895230776,-1.4516118033481278,3.3498528728552177,-0.21110756984840043,-12.15389920036249
1770,-0.6152702879486334,-0.5526272790650991,1.1637162941147143,1.1495832408463882,0.163677686356972,-0.047494900683097176,7.177050552141731,-0.21182005444092936,-12.130447334115804
